code,title,type,L,T,P,J,C,owner,program,nbr,slot,venue,fac_name,school,mode,seats
BIY205,Developmental Biology,TH,3,0,0,0,3,SBST,MSC5,2914,F1,SMV214,ASHA DEVI S,SBST,CBL,60
BIY205,Developmental Biology,TH,3,0,0,0,3,SBST,MSC5,2915,F2,SMV214,ANBALAGAN M,SBST,CBL,60
BIY207,Enzymology,ETH,3,0,0,0,3,SBST,MSC5,2910,A1+TA1,SMV214,JAYASRI M.A,SBST,CBL,60
BIY207,Enzymology,ETH,3,0,0,0,3,SBST,MSC5,2911,A2+TA2,SMV214,PODILI KOTESWARAIAH,SBST,CBL,60
BIY207,Enzymology,ELA,0,0,4,0,2,SBST,MSC5,3021,L7+L8+L9+L10,TT113,SABINA E.P,SBST,LBC,30
BIY207,Enzymology,ELA,0,0,4,0,2,SBST,MSC5,3022,L27+L28+L29+L30,TT113,GEORGE PRIYA DOSS C,SBST,LBC,30
BIY207,Enzymology,ELA,0,0,4,0,2,SBST,MSC5,3023,L37+L38+L39+L40,TT113,GEORGE PRIYA DOSS C,SBST,LBC,30
BIY207,Enzymology,ELA,0,0,4,0,2,SBST,MSC5,3024,L55+L56+L57+L58,TT113,RASOOL M,SBST,LBC,30
BIY208,Biophysics,TH,3,0,0,0,3,SBST,MSC5,2921,C1,SMV214,K. VELURAJA,SAS,CBL,60
BIY208,Biophysics,TH,3,0,0,0,3,SBST,MSC5,2922,B2+TB2,SMV218,UMA MAHENDRA KUMAR K,SAS,CBL,70
BIY212,Environmental Genetics,TH,3,0,0,0,3,SBST,MSC5,2917,E1,SMV217,ARABI MOHAMMED SALEH M.A,SBST,CBL,60
BIY212,Environmental Genetics,TH,3,0,0,0,3,SBST,MSC5,2918,C2,SMV214,ARABI MOHAMMED SALEH M.A,SBST,CBL,60
BIY301,Concepts in Biotechnology,ETH,3,0,0,0,3,SBST,MSC5,2912,D1,SMV214,SUDHAKARAN R,SBST,CBL,60
BIY301,Concepts in Biotechnology,ETH,3,0,0,0,3,SBST,MSC5,2913,D2,SMV214,ALKA MEHTA,SBST,CBL,60
BIY301,Concepts in Biotechnology,ELA,0,0,4,0,2,SBST,MSC5,3020,L1+L2+L3+L4,TT106,REKHA V,SBST,LBC,30
BIY301,Concepts in Biotechnology,ELA,0,0,4,0,2,SBST,MSC5,3025,L49+L50+L51+L52,TT107,SUTHINDHIRAN K,SBST,LBC,30
BIY301,Concepts in Biotechnology,ELA,0,0,4,0,2,SBST,MSC5,3026,L55+L56+L57+L58,TT107,SUDHAKARAN R,SBST,LBC,30
BIY301,Concepts in Biotechnology,ELA,0,0,4,0,2,SBST,MSC5,3368,L1+L2+L3+L4,TT106,DANIE KINGSLEY J,SBST,LBC,15
BIY304,Genomics and Proteomics,TH,3,0,0,0,3,SBST,MSC5,2920,G2+TG2,SMV214,PRITI TALWAR,SBST,CBL,60
BIY305,Behavioral Sciences,TH,3,0,0,0,3,SBST,MSC5,2931,G2+TG2,SMV111,REENA RAJKUMARI B,SBST,PBL,70
BIY402,Animal Biotechnology,ETH,3,0,0,0,3,SBST,MSC5,2927,C1,SMV217,SAMANTA SEKHAR KHORA,SBST,CBL,60
BIY402,Animal Biotechnology,ETH,3,0,0,0,3,SBST,MSC5,2928,D2,SMV217,REKHA V,SBST,CBL,60
BIY402,Animal Biotechnology,ELA,0,0,4,0,2,SBST,MSC5,3012,L19+L20+L21+L22,TT109,PALANICHAMY V,SBST,LBC,30
BIY402,Animal Biotechnology,ELA,0,0,4,0,2,SBST,MSC5,3014,L31+L32+L33+L34,TT113,AMIT KUMAR JAISWAL,SBST,LBC,30
BIY402,Animal Biotechnology,ELA,0,0,4,0,2,SBST,MSC5,4350,L9+L10+L11+L12,TT107,PRIYANKA SRIVASTAVA,SBST,LBC,30
BIY403,Food Biotechnology,TH,3,0,0,0,3,SBST,MSC5,2939,G2+TG2,SMV128,VIMALA R,SBST,CBL,80
BIY405,Industrial Biotechnology,TH,3,0,0,0,3,SBST,MSC5,2929,F1,SMV217,MYTHILI S,SBST,CBL,60
BIY405,Industrial Biotechnology,TH,3,0,0,0,3,SBST,MSC5,2930,F2,SMV217,SHANTHI C,SBST,CBL,60
BIY406,Pharmaceutical Biotechnology,TH,3,0,0,0,3,SBST,MSC5,2923,A1+TA1,SMV218,VINO S,SBST,CBL,60
BIY406,Pharmaceutical Biotechnology,TH,3,0,0,0,3,SBST,MSC5,2924,A2+TA2,SMV218,SURESH P.K,SBST,CBL,60
BIY407,Fermentation Technology,TH,3,0,0,0,3,SBST,MSC5,2934,A2+TA2,SMV128,AMITAVA MUKHERJEE,SBST,PBL,60
BIY409,Downstream Processing,ETH,3,0,0,0,3,SBST,MSC5,2925,D1,SMV217,VENKAT KUMAR S,SBST,CBL,60
BIY409,Downstream Processing,ETH,3,0,0,0,3,SBST,MSC5,3008,B2+TB2,SMV220,ANBALAGAN M,SBST,CBL,60
BIY409,Downstream Processing,ELA,0,0,4,0,2,SBST,MSC5,3016,L27+L28+L29+L30,TT107,ANBALAGAN M,SBST,LBC,30
BIY409,Downstream Processing,ELA,0,0,4,0,2,SBST,MSC5,3019,L49+L50+L51+L52,TT109,DEVI RAJESWARI V,SBST,LBC,30
BIY409,Downstream Processing,ELA,0,0,4,0,2,SBST,MSC5,4351,L3+L4+L5+L6,TT107,MYTHILI S,SBST,LBC,30
BIY410,Nanobiotechnology,TH,3,0,0,0,3,SBST,MSC5,2935,E2,SMV124,AMITAVA MUKHERJEE,SBST,PBL,60
BIY413,Bioethics and IPR,TH,3,0,0,0,3,SBST,MSC5,2937,D2,SMV128,CHANDRA SEKARAN N,SBST,PBL,80
BIY415,Techniques in Biotechnology,ETH,3,0,0,0,3,SBST,MSC5,2936,C2,SMV128,SABINA E.P,SBST,CBL,80
BIY415,Techniques in Biotechnology,ELA,0,0,4,0,2,SBST,MSC5,3010,L25+L26+L27+L28,TT106,JAYASRI M.A,SBST,LBC,36
BIY415,Techniques in Biotechnology,ELA,0,0,4,0,2,SBST,MSC5,3011,L21+L22+L23+L24,TT113,JAYASRI M.A,SBST,LBC,36
BIY416,Gene Therapy,TH,3,0,0,0,3,SBST,MSC5,2932,E1,SMV116,EVERETTE JACOB REMINGTON N,SBST,CBL,60
BIY501,Genetics,TH,3,0,0,0,3,SBST,MSC5,3403,E2,SMV110,RADHA SARASWATHY,SBST,CBL,60
BIY506,Biological Databases,TH,3,0,0,0,3,SBST,MSC5,2938,F2,SMV128,GEORGE PRIYA DOSS C,SBST,PBL,80
BIY509,Cancer Biology,TH,3,0,0,0,3,SBST,MSC5,2933,E2,SMV116,VENKATRAMAN M,SBST,CBL,60
BIY510,Neurobiology,TH,3,0,0,0,3,SBST,MSC5,3009,E1,SMV214,RAUNAK KUMAR DAS,SBST,CBL,60
BIY599,Student Project,PJT,0,0,0,0,20,SBST,MSC5,5300,NIL,NIL,PROGRAM MANAGER 02,SBST,PBC,1000
BME205,Medical Physics,TH,2,1,0,0,3,SBST,BTECH,2192,A2+TA2,CBMR101,MANJUBALA I,SBST,CBL,60
BME207,Basic Medical Instrumentation,ETH,3,0,0,0,3,SBST,BTECH,2195,D2,CBMR101,VIDHYA S,SBST,CBL,60
BME207,Basic Medical Instrumentation,ELA,0,0,2,0,1,SBST,BTECH,3227,L9+L10,CBMR305,VIDHYA S,SBST,LBC,20
BME207,Basic Medical Instrumentation,ELA,0,0,2,0,1,SBST,BTECH,3228,L23+L24,CBMR305,VIDHYA S,SBST,LBC,20
BME207,Basic Medical Instrumentation,ELA,0,0,2,0,1,SBST,BTECH,3229,L29+L30,CBMR305,VIDHYA S,SBST,LBC,20
BME208,Control Systems in Medicine,TH,2,1,0,0,3,SBST,BTECH,2197,E2,CBMR101,KRISHNA S,SMBS,CBL,60
BME212,Medical Informatics,TH,3,0,0,0,3,SBST,BTECH,2191,D1,CBMR101,,,CBL,60
BME320,Artificial Neural networks,TH,3,0,0,0,3,SBST,BTECH,3242,C1,CBMR301,,,CBL,60
BME322,Biomedical Image Processing,ETH,2,1,0,0,3,SBST,BTECH,2205,E1,CBMR301,JEEVA J.B,SBST,CBL,60
BME322,Biomedical Image Processing,ELA,0,0,2,0,1,SBST,BTECH,3233,L37+L38,CBMR303,JEEVA J.B,SBST,LBC,30
BME322,Biomedical Image Processing,ELA,0,0,2,0,1,SBST,BTECH,3234,L49+L50,CBMR303,SHARMILA N,SBST,LBC,30
BME325,Digital Signal Processing,ETH,2,1,0,0,3,SBST,BTECH,2198,F2,CBMR101,SHARMILA N,SBST,CBL,60
BME325,Digital Signal Processing,ELA,0,0,2,0,1,SBST,BTECH,3230,L3+L4,CBMR304,SHARMILA N,SBST,LBC,30
BME325,Digital Signal Processing,ELA,0,0,2,0,1,SBST,BTECH,3232,L27+L28,CBMR304,SHARMILA N,SBST,LBC,30
BME326,Microprocessors and Micro-Controllers in Medical Applications,ETH,3,0,0,0,3,SBST,BTECH,2193,B2+TB2,CBMR101,RAJKUMAR E R,SBST,CBL,60
BME326,Microprocessors and Micro-Controllers in Medical Applications,ELA,0,0,2,0,1,SBST,BTECH,3225,L9+L10,CBMR304,RAJKUMAR E R,SBST,LBC,30
BME326,Microprocessors and Micro-Controllers in Medical Applications,ELA,0,0,2,0,1,SBST,BTECH,3226,L21+L22,CBMR304,RAJKUMAR E R,SBST,LBC,30
BME327,Pattern Recognition,TH,3,0,0,0,3,SBST,BTECH,3241,C1,CBMR101,,,CBL,60
BME328,Physiological System Modeling,TH,3,0,0,0,3,SBST,BTECH,2207,F1,CBMR301,DEEPA MADATHIL,SBST,CBL,60
BME403,Telemedicine,TH,3,0,0,0,3,SBST,BTECH,2211,D1,CBMR301,SASIKUMAR K,SBST,CBL,60
BME404,Bio Fluid Dynamics,TH,3,0,0,0,3,SBST,BTECH,2200,C2,CBMR101,VIDHYA S,SBST,CBL,60
BME406,Tissue Engineering,TH,3,0,0,0,3,SBST,BTECH,2203,A1+TA1,CBMR301,SUGANTHAN V,SBST,CBL,60
BME499,Project Work,PJT,0,0,0,0,20,SBST,BTECH,5301,NIL,NIL,PROGRAM MANAGER 02,SBST,PBC,1000
BME507,Medical Image Processing,ETH,3,0,0,0,3,SBST,MTECH,2214,A2+TA2,CBMR301,JEEVA J.B,SBST,RBL,60
BME507,Medical Image Processing,ELA,0,0,2,0,1,SBST,MTECH,3235,L21+L22,CBMR303,JEEVA J.B,SBST,LBC,30
BME510,BioMEMS and Nanobiomedicine,TH,3,0,0,0,3,SBST,MTECH,2218,D2,CBMR301,RAJKUMAR E R,SBST,RBL,60
BME513,Physiological System Modeling,TH,3,0,0,0,3,SBST,MTECH,2224,F2,CBMR301,DEEPA MADATHIL,SBST,RBL,60
BME519,Healthcare Management,TH,3,0,0,0,3,SBST,MTECH,2226,C2,CBMR301,BHASKAR MOHAN MURARI,SBST,RBL,60
BME520,Artificial Organs and Tissue Engineering,TH,3,0,0,0,3,SBST,MTECH,2216,B2+TB2,CBMR301,MANJUBALA I,SBST,RBL,60
BME521,Advanced Biomechanics,TH,3,0,0,0,3,SBST,MTECH,2222,E2,CBMR301,SHARMILA N,SBST,RBL,60
BME699,Masters Thesis,PJT,0,0,0,0,20,SBST,MTECH,5302,NIL,NIL,PROGRAM MANAGER 02,SBST,PBC,1000
BMG501,Statistics for Biologists,TH,3,1,0,0,4,SBST,MSC,2814,C2+TC2,SMV219,ANILKUMAR G,SBST,RBL,60
BMG501,Statistics for Biologists,TH,3,1,0,0,4,SBST,MSC,2828,D1+TD1,SMV220,VIDYA R,SBST,RBL,60
BMG501,Statistics for Biologists,TH,3,1,0,0,4,SBST,MSC,2829,D2+TD2,SMV220,ANILKUMAR G,SBST,RBL,60
BMG501,Statistics for Biologists,TH,3,1,0,0,4,SBST,MSC,2876,D1+TD1,SMV219,JAYANTHI S,SBST,RBL,60
BMG502,Computer Applications,ETH,2,0,0,0,2,SBST,MSC,2871,B1,SMV219,RAJESHKANNAN R,SCSE,RBL,60
BMG502,Computer Applications,ETH,2,0,0,0,2,SBST,MSC,2872,B2,SMV219,RAJKUMAR R,SCSE,RBL,60
BMG502,Computer Applications,ELA,0,0,2,0,1,SBST,MSC,2873,L49+L50,SMVG16,,,LBC,30
BMG502,Computer Applications,ELA,0,0,2,0,1,SBST,MSC,2874,L23+L24,SMVG16,,,LBC,33
BMG502,Computer Applications,ELA,0,0,2,0,1,SBST,MSC,3140,L55+L56,SMVG16,,,LBC,30
BMG506,Analytical Techniques for Genetics,TH,3,0,0,0,3,SBST,MSC,2887,G2+TG2,SMV234,JOHN THOMAS,CNBT,RBL,60
BMG508,Genetics of Human Infertility,TH,3,0,0,0,3,SBST,MSC,2818,E2,SMV234,MAHALINGAM K,SBST,RBL,60
BMG511,Radiation Genetics,TH,3,0,0,0,3,SBST,MSC,2819,F2,SMV234,SONALI SENGUPTA,SBST,RBL,60
BMG601,Genetic Engineering,ETH,3,0,0,0,3,SBST,MSC,2875,C2,SMV234,ASHA DEVI S,SBST,RBL,60
BMG601,Genetic Engineering,ELA,0,0,2,0,1,SBST,MSC,2816,L13+L14,TT109,PODILI KOTESWARAIAH,SBST,LBC,30
BMG601,Genetic Engineering,ELA,0,0,2,0,1,SBST,MSC,2817,L5+L6,TT109,PODILI KOTESWARAIAH,SBST,LBC,30
BMG602,Clinical Cytogenetics,ETH,3,0,0,0,3,SBST,MSC,2808,A2+TA2,SMV234,RADHA SARASWATHY,SBST,RBL,60
BMG602,Clinical Cytogenetics,ELA,0,0,2,0,1,SBST,MSC,2809,L1+L2,TT113,ABILASH V.G,SBST,LBC,30
BMG602,Clinical Cytogenetics,ELA,0,0,2,0,1,SBST,MSC,2810,L25+L26,TT113,ABILASH V.G,SBST,LBC,30
BMG603,Human Molecular Genetics,ETH,3,0,0,0,3,SBST,MSC,2811,B2+TB2,SMV234,ABILASH V.G,SBST,RBL,60
BMG603,Human Molecular Genetics,ELA,0,0,2,0,1,SBST,MSC,2812,L13+L14,TT113,MAHALINGAM K,SBST,LBC,30
BMG603,Human Molecular Genetics,ELA,0,0,2,0,1,SBST,MSC,2813,L11+L12,TT113,MAHALINGAM K,SBST,LBC,30
BMG699,Masters Thesis,PJT,0,0,0,0,20,SBST,MSC,5303,NIL,NIL,PROGRAM MANAGER 02,SBST,PBC,1000
BMT1006,Introduction to Information Systems,ETH,2,0,0,0,2,VITBS,BBA,5081,C1,SJT607,SURAJ KUSHE SHEKHAR,VITBS,CBL,60
BMT1006,Introduction to Information Systems,ETH,2,0,0,0,2,VITBS,BBA,5082,D2,SJT607,SURAJ KUSHE SHEKHAR,VITBS,CBL,60
BMT1006,Introduction to Information Systems,EPJ,0,0,0,4,1,VITBS,BBA,5332,NIL,NIL,ACAD FACULTY,ACAD,PBC,1000
BMT1006,Introduction to Information Systems,ELA,0,0,2,0,1,VITBS,BBA,5222,L41+L42,SJT621,GANESH KUMAR C,VITBS,LBC,60
BMT1006,Introduction to Information Systems,ELA,0,0,2,0,1,VITBS,BBA,5458,L5+L6,SJT621,GANESH KUMAR C,VITBS,LBC,60
BMT1007,Marketing Management,ETH,2,0,0,0,2,VITBS,BBA,5079,D1,SJT607,KALYANI RANGARAJAN,VITBS,CBL,60
BMT1007,Marketing Management,ETH,2,0,0,0,2,VITBS,BBA,5080,C2,SJT607,SUDHAKAR R,VITBS,CBL,60
BMT1007,Marketing Management,EPJ,0,0,0,4,1,VITBS,BBA,5333,NIL,NIL,ACAD FACULTY,ACAD,PBC,1000
BMT1008,Human Resource Management,ETH,2,0,0,0,2,VITBS,BBA,5077,B1,SJT607,SUMATHI G N,VITBS,CBL,60
BMT1008,Human Resource Management,ETH,2,0,0,0,2,VITBS,BBA,5078,A2,SJT607,SUBASHINI R,VITBS,CBL,60
BMT1008,Human Resource Management,EPJ,0,0,0,4,1,VITBS,BBA,5334,NIL,NIL,ACAD FACULTY,ACAD,PBC,1000
BMT1012,Indian Financial System,TH,3,0,0,0,3,VITBS,BBA,5091,F1,SJT607,SEETHA RAM V.,VITBS,CBL,60
BMT1016,Stress Management,TH,2,0,2,0,3,VITBS,BBA,5088,B1,SJT602A,SYED KHALID PERWEZ,VITBS,CBL,60
BMT1019,Corporate Social Responsibility,ETH,2,0,0,0,2,VITBS,BBA,5090,G2,SJT602A,SURESH MARIASELVAM,VITBS,CBL,60
BMT1019,Corporate Social Responsibility,EPJ,0,0,0,4,1,VITBS,BBA,5335,NIL,NIL,ACAD FACULTY,ACAD,PBC,1000
BMT2001,Macro Economics,TH,2,1,0,0,3,VITBS,BBA,5083,E1,SJT607,SAKTHI SRINIVASAN K,VITBS,CBL,60
BMT2001,Macro Economics,TH,2,1,0,0,3,VITBS,BBA,5084,E2,SJT607,SUBHASHREE P,VITBS,CBL,60
BMT2002,Management and Cost Accounting,ETH,2,1,0,0,3,VITBS,BBA,5085,F2,SJT607,SEETHA RAM V.,VITBS,CBL,60
BMT2002,Management and Cost Accounting,ETH,2,1,0,0,3,VITBS,BBA,5087,B2+TB2,SJT607,VISALAKSHMI S,VITBS,CBL,60
BMT2002,Management and Cost Accounting,EPJ,0,0,0,4,1,VITBS,BBA,5336,NIL,NIL,ACAD FACULTY,ACAD,PBC,1000
BMT204,Introduction to Finance,TH,3,0,0,0,3,VITBS,BBA,4412,F1,SJT604,VISALAKSHMI S,VITBS,CBL,60
BMT209,Project Management,TH,3,0,0,0,3,VITBS,BBA,4413,A2+TA2,SJT619,SURAJ KUSHE SHEKHAR,VITBS,CBL,60
BMT211,Introduction to Cost Accounting,TH,3,1,0,0,4,VITBS,BBA,4414,C1+TC1,SJT619,MUTHUMEENAKSHI M,SSL,CBL,60
BMT211,Introduction to Cost Accounting,TH,3,1,0,0,4,VITBS,BBA,4415,F2+TF2,SJT619,SELVAKUMAR D S,SSL,CBL,60
BMT212,Business Plan Development,ETH,2,0,0,0,2,VITBS,BBA,4417,G1,SJT619,MERCY MATHEW,VITBS,PBL,60
BMT212,Business Plan Development,ETH,2,0,0,0,2,VITBS,BBA,4418,G2,SJT619,MERCY MATHEW,VITBS,PBL,60
BMT212,Business Plan Development,ELA,0,0,4,0,2,VITBS,BBA,4435,L11+L12+L41+L42,SJT620,MERCY MATHEW,VITBS,LBC,60
BMT212,Business Plan Development,ELA,0,0,4,0,2,VITBS,BBA,4436,L29+L30+L47+L48,SJT620,MERCY MATHEW,VITBS,LBC,60
BMT301,Research Methods in Management,TH,3,0,0,0,3,VITBS,BBA,4420,E1,SJT619,RAVIKUMAR B,VITBS,CBL,60
BMT301,Research Methods in Management,TH,3,0,0,0,3,VITBS,BBA,4421,E2,SJT619,UMA PRICILDA J.,VITBS,CBL,60
BMT303,Production and Materials Management,TH,3,0,0,0,3,VITBS,BBA,4422,A1+TA1,SJT619,JYOTI PRAKAS MAJUMDAR,VITBS,CBL,60
BMT303,Production and Materials Management,TH,3,0,0,0,3,VITBS,BBA,4434,F1,SJT619,GOUTAM KUMAR KUNDU,VITBS,CBL,60
BMT304,ERP - Human Resource Management,ETH,2,0,0,0,2,VITBS,BBA,4424,B1,SJT619,SUJATHA S,VITBS,CBL,60
BMT304,ERP - Human Resource Management,ETH,2,0,0,0,2,VITBS,BBA,4425,B2,SJT619,SUJATHA S,VITBS,CBL,60
BMT304,ERP - Human Resource Management,ELA,0,0,2,0,1,VITBS,BBA,4426,L5+L6,SJT620,SUJATHA S,VITBS,LBC,60
BMT304,ERP - Human Resource Management,ELA,0,0,2,0,1,VITBS,BBA,4427,L23+L24,SJT620,SUJATHA S,VITBS,LBC,60
BMT305,Business Plan Implementation,ETH,2,0,0,0,2,VITBS,BBA,4385,B1,SJT617,BHANU SREE REDDY,VITBS,CBL,60
BMT305,Business Plan Implementation,ETH,2,0,0,0,2,VITBS,BBA,4386,G2,SJT617,BHANU SREE REDDY,VITBS,CBL,60
BMT305,Business Plan Implementation,ELA,0,0,2,0,1,VITBS,BBA,4396,L11+L12,SJT621,BHANU SREE REDDY,VITBS,LBC,60
BMT305,Business Plan Implementation,ELA,0,0,2,0,1,VITBS,BBA,4397,L45+L46,SJT621,BHANU SREE REDDY,VITBS,LBC,60
BMT306,Accounting Software Application,ETH,2,0,0,0,2,VITBS,BBA,4391,B2,SJT617,ABDUL NAZAR N,SSL,CBL,60
BMT306,Accounting Software Application,ELA,0,0,2,0,1,VITBS,BBA,4398,L29+L30,SJT621,ABDUL NAZAR N,SSL,LBC,60
BMT307,ERP - Supply Chain Management,ETH,3,0,0,0,3,VITBS,BBA,4392,F1,SJT617,GANESH KUMAR C,VITBS,CBL,60
BMT307,ERP - Supply Chain Management,ELA,0,0,2,0,1,VITBS,BBA,4400,L33+L34,SJT621,GANESH KUMAR C,VITBS,LBC,60
BMT321,Principles of Auditing,TH,3,0,0,0,3,VITBS,BBA,4395,A2+TA2,SJT617,SARAVANA BHAVAN N,SSL,CBL,60
BMT324,Consumer Behavior,TH,3,0,0,0,3,VITBS,BBA,4393,F2,SJT617,VENUGOPAL P.,VITBS,CBL,60
BMT325,Modern Banking Practices,TH,3,0,0,0,3,VITBS,BBA,4394,D1,SJT617,,,CBL,60
BMT5002,Inner Development for Managers,LO,0,0,2,0,1,VITBS,MBA,4892,L25+L26,SJT620,,,LBC,60
BMT5010,Accounting for Decision Making,TH,2,1,0,0,2,VITBS,MBA,5076,D1,SJT604,MANI R. S.,VITBS,CBLMBA,60
BMT5018,Business Research Methods,TH,2,1,0,0,2,VITBS,MBA,4713,E1,SJT601,SATHISH A S,VITBS,CBLMBA,60
BMT5018,Business Research Methods,TH,2,1,0,0,2,VITBS,MBA,4714,E2,SJT601,PADMAVATHY C,VITBS,CBLMBA,60
BMT5019,Employability Skills – Interpersonal skills,LO,0,0,2,0,1,VITBS,MBA,4746,L23+L24,SJT621,,,LBC,60
BMT5019,Employability Skills – Interpersonal skills,LO,0,0,2,0,1,VITBS,MBA,4747,L53+L54,SJT621,,,LBC,60
BMT5020,Financial Markets,TH,2,1,0,0,2,VITBS,MBA,4437,F1,SJT601,SAKTHI SRINIVASAN K,VITBS,CBLMBA,60
BMT5020,Financial Markets,TH,2,1,0,0,2,VITBS,MBA,4705,F2,SJT601,SHANTHAKUMARI S.S,VITBS,CBLMBA,60
BMT5021,Business Intelligence,TH,2,1,0,0,2,VITBS,MBA,4715,D1,SJT601,GANESH KUMAR C,VITBS,CBLMBA,60
BMT5021,Business Intelligence,TH,2,1,0,0,2,VITBS,MBA,4717,D2,SJT601,RAVIKUMAR B,VITBS,CBLMBA,60
BMT5027,Services Marketing,TH,2,1,0,0,2,VITBS,MBA,4711,C1,SJT601,SUNDARA RAJAN C R,VITBS,CBLMBA,60
BMT5027,Services Marketing,TH,2,1,0,0,2,VITBS,MBA,4712,B2+TB2,SJT601,GANESAN P,VITBS,CBLMBA,60
BMT5029,Legal Aspects of Business,TH,1,1,0,0,1,VITBS,MBA,4721,B1,SJT601,T.N.V.R.L. SWAMY,VITBS,CBLMBA,60
BMT5029,Legal Aspects of Business,TH,1,1,0,0,1,VITBS,MBA,4723,G1,SJT601,T.N.V.R.L. SWAMY,VITBS,CBLMBA,60
BMT5030,International Business,TH,2,1,0,0,2,VITBS,MBA,4724,A1+TA1,SJT601,HIMANSHU TANDON,VITBS,CBLMBA,60
BMT5030,International Business,TH,2,1,0,0,2,VITBS,MBA,4726,C2,SJT601,SUDIPTO BHATTACHARYA,VITBS,CBLMBA,60
BMT5051,Financial Services,TH,2,1,0,0,2,VITBS,MBA,4837,D2,SJT604,VISALAKSHMI S,VITBS,CBLMBA,60
BMT5053,Wealth Management,TH,2,1,0,0,2,VITBS,MBA,4835,G2+TG2,SJT603,SHANTHAKUMARI S.S,VITBS,CBLMBA,60
BMT5055,Corporate Taxes,TH,2,1,0,0,2,VITBS,MBA,4831,A1+TA1,SJT603,CA. SRINIVAS SRIRAJ,SITE,CBLMBA,60
BMT5058,Digital and Social Media Marketing,TH,2,1,0,0,2,VITBS,MBA,4847,C1,SJT602,GANESAN P,VITBS,CBLMBA,60
BMT5061,Social Marketing,TH,2,1,0,0,2,VITBS,MBA,4838,C2,SJT602,KALYANI RANGARAJAN,VITBS,CBLMBA,60
BMT5064,Event Management,TH,2,1,0,0,2,VITBS,MBA,4843,A2+TA2,SJT602,ASHOK D,VITBS,CBLMBA,60
BMT5066,Neuromarketing,TH,2,1,0,0,2,VITBS,MBA,4852,E2,SJT603,GEMINI V JOY,VITBS,CBLMBA,60
BMT5068,Talent Management,TH,2,1,0,0,2,VITBS,MBA,4860,F2,SJT602,RAMASESHAN H.,VITBS,CBLMBA,60
BMT5071,Industrial Relations and Labour Laws,TH,2,1,0,0,2,VITBS,MBA,4854,E2,SJT602,INDIRA DEVI R,VITBS,CBLMBA,60
BMT5072,Recruitment and Selection,TH,2,1,0,0,2,VITBS,MBA,4848,C2,SJT603,GOMATHI S,VITBS,CBLMBA,60
BMT5074,Leadership and Team Building,TH,2,1,0,0,2,VITBS,MBA,4844,E1,SJT603,INDIRA DEVI R,VITBS,CBLMBA,60
BMT5076,Knowledge Management,TH,2,1,0,0,2,VITBS,MBA,4832,C1,SJT602A,RAMASESHAN H.,VITBS,CBLMBA,60
BMT5077,Managing the Multi-generational Workplace,TH,2,1,0,0,2,VITBS,MBA,4841,D2,SJT603,SYED KHALID PERWEZ,VITBS,CBLMBA,60
BMT5083,Materials Management,TH,2,1,0,0,2,VITBS,MBA,4836,A1+TA1,SJT604,MURUGAVEL R,VITBS,CBLMBA,60
BMT5096,Treasury and Forex Management,TH,2,1,0,0,2,VITBS,MBA,4842,A2+TA2,SJT603,MANOHARAN M,VITBS,CBLMBA,60
BMT5097,International Financial Management,TH,2,1,0,0,2,VITBS,MBA,4833,F1,SJT603,MANOHARAN M,VITBS,CBLMBA,60
BMT5099,IT Project Management,TH,2,1,0,0,2,VITBS,MBA,4845,E1,SJT602,MURALI MANOHAR B,VITBS,CBLMBA,60
BMT5103,"Software tools for Predictive, Segmentation and Classification Modelling",TH,2,1,0,0,2,VITBS,MBA,4840,D1,SJT602,RAVIKUMAR B,VITBS,CBLMBA,60
BMT5105,Financial Modelling Using Spreadsheet,ETH,1,0,0,0,1,VITBS,MBA,4867,TC1,SJT603,SUBHASHREE P,VITBS,CBLMBA,60
BMT5105,Financial Modelling Using Spreadsheet,ELA,0,0,2,0,1,VITBS,MBA,4886,L7+L8,SJT620,SUBHASHREE P,VITBS,LBC,60
BMT5107,Big Data Analytics,TH,2,1,0,0,2,VITBS,MBA,5230,B2+TB2,SJT602A,,,CBLMBA,60
BMT5108,SQL and DBMS,TH,1,2,0,0,2,VITBS,MBA,5509,G2+TG2,SJT604,MURALI MANOHAR B,VITBS,CBLMBA,60
BMT5110,HR Analytics,TH,2,1,0,0,2,VITBS,MBA,4834,F1,SJT602,GOMATHI S,VITBS,CBLMBA,60
BMT6001,Financial Management,TH,3,1,0,0,3,VITBS,MBA,5075,C2+TC2,SJT604,MANI R. S.,VITBS,CBLMBA,60
BMT6002,Supply Chain Management,TH,2,1,0,0,2,VITBS,MBA,4743,A2+TA2,SJT601,GOUTAM KUMAR KUNDU,VITBS,CBLMBA,60
BMT6002,Supply Chain Management,TH,2,1,0,0,2,VITBS,MBA,4744,G2+TG2,SJT601,MURUGAVEL R,VITBS,CBLMBA,60
BMT6008,Behavioural Finance,TH,2,1,0,0,2,VITBS,MBA,4839,D1,SJT603,SEETHA RAM V.,VITBS,CBLMBA,60
BMT6010,Marketing Analytics,TH,2,1,0,0,2,VITBS,MBA,4856,F2,SJT603,SUBHASHREE P,VITBS,CBLMBA,60
BST502,Analytical Techniques in Biotechnology,ETH,3,0,0,0,3,SBST,MSC,2862,A1+TA1,SMV219,PRITI TALWAR,SBST,RBL,60
